class,conversation,augmented_conversation
일반 대화,"냉장고 정리했어? <LF> 응, 유통기한 지난 거 엄청 많더라. <LF> 진짜? 뭐가 나왔어? <LF> 묵은 김치, 오래된 소스들. <LF> 버릴 게 많았겠네. <LF> 반은 정리했어. 속이 다 시원해. <LF> 다음부턴 어떻게 관리할 거야? <LF> 라벨 붙여서 날짜 적으려고. <LF> 그거 좋은 방법이다. <LF> 매주 금요일에 확인하려고. <LF> 냉동실도 비워야겠더라. <LF> 유지하는 게 더 어렵지.","냉장고 정리했어? <LF> 응, 유통기한 지난 거 엄청 많더라. <LF> 진짜? 뭐 ? <LF> 묵은 김치, 오래된 소스들. <LF> 버릴 게 많았겠네. <LF> 은 했어. 속이 다 시원해. <LF> 다음부턴 어떻게 관리할 거야? <LF> 라벨 붙여서 날짜 적으려고. <LF>  좋은 방법이다. <LF> 매주 금요일에 확인하려고 <LF> 냉동실도 비워야겠더라. <LF> 유지하는 게 더 어렵지."
일반 대화,오늘도 계단 말고 엘리베이터 탔지? <LF> 응… 너무 피곤했어. <LF> 3층인데 운동 삼아 계단 어때? <LF> 생각은 하는데 막상 안 돼. <LF> 시간도 얼마 안 걸리잖아. <LF> 알면서도 몸이 안 따라줘. <LF> 내일부터 같이 올라갈래? <LF> 그러면 덜 힘들지도 모르겠다. <LF> 좋아. 짧은 운동부터 시작해보자. <LF> 엘리베이터 기다리는 시간도 만만치 않잖아. <LF> 내일부터 계단 도전!,오늘도 계단 말고 엘리베이터 탔지? <LF> 응… 너무 피곤했어.3층인데 운동 삼아 계단 ? <LF> 생각은 하는데 막상 안 돼. <LF> 시간도 얼마 안 걸리잖아. <LF> 알면서도 몸이 안 따라줘. <LF> 내일부터 같이 올라갈래? <LF> 그러면 덜 힘들지도 모르겠다. <LF> 좋아. 짧은 운동 시작해보자. <LF> 엘리베이터 기다리는 시간도 만만치 . <LF> 부터 계단 도전!
일반 대화,카톡 이모티콘 샀다며? <LF> 응! 고양이 시리즈야. <LF> 얼마야 그거? <LF> 2500원. 가끔 세일도 해. <LF> 쓸 데 많아? <LF> 감정 표현할 때 딱이야. <LF> 회사 단톡에도 써? <LF> 조금 눈치 보이긴 해. <LF> 귀여운 건 자제해야겠다. <LF> 그래도 하나쯤은 귀엽잖아? <LF> 하나 사면 자꾸 사고 싶어져. <LF> 컬렉션처럼 모으게 돼.,카톡 이모티콘 샀다며? <LF> 응! 고양이 야. <LF> 얼마야 ?2500원. 가끔 세일도 해 <LF> 쓸 데 많아 <LF> 감정 표현할 때 딱이야. <LF> 회사 단톡에도 써? <LF> 조금 눈치 보이긴 해 <LF>  자제해야겠다. <LF> 그래도 하나쯤은 귀엽잖아? <LF> 하나 사면 자꾸 사고 싶어져.컬렉션 모으게 돼.
일반 대화,이번 주에 민지 생일이지? <LF> 맞아. 뭐 준비할까? <LF> 간단한 케이크랑 편지 어때? <LF> 좋다. 선물은? <LF> 핸드크림 세트 어때? <LF> 그거 좋아하더라. 괜찮아. <LF> 그럼 케이크는 내가 맡을게. <LF> 나는 편지랑 포장 맡을게. <LF> 민지 놀라겠지? <LF> 그게 제일 뿌듯하지. <LF> 서프라이즈로 하면 더 좋겠다. <LF> 우리 팀 분위기 최고지!,이번 에 민지 생일이지? <LF> 맞아. 뭐 준비할까 <LF> 간단한 케이크랑 편지 어때? <LF> 좋다. 선물은? <LF> 크림 어때? <LF> 그거 좋아하더라. 괜찮아.그럼 는 내가 맡을게. <LF> 나는 편지랑 포장 맡을게. <LF>  놀라겠지? <LF> 그게 제일 뿌듯하지. <LF> 서프라이즈로 하면 더 좋겠다. <LF>  분위기 최고
일반 대화,"오늘 지각한 이유 뭐야? <LF> 지하철 멈췄어. 진짜로. <LF> 헉, 몇 분이나? <LF> 거의 15분 정차돼 있었어. <LF> 알람 문제 아니고? <LF> 진짜 아니야. 출발은 평소보다 빨랐어. <LF> 다행이다. 부장님은 뭐래? <LF> 일단 이해는 해주셨어. <LF> 내일은 더 일찍 나가야지. <LF> 교훈 얻었다. 미리미리! <LF> 내일은 택시 탈까 고민 중이야. <LF> 늦지 않게 알람 두 개 맞춰야지.","오늘 지각한 이유 뭐야? <LF>  멈췄어. 진짜로. <LF> 헉, 몇 분이나? <LF> 거의 15분 정차돼 있었어. <LF> 알람 문제 ?진짜 아니야. 출발은 평소보다 빨랐어. <LF> 다행이다. 부장은 뭐래 <LF> 일단 이해는 해주셨어.내일은 일찍 나가야. <LF> 교훈 얻었다. 미리! <LF> 은 택시 탈까 야 <LF> 늦지 않게 알람 두 개 맞춰야지."
일반 대화,우리 회사 복지 제도 중에 뭐가 제일 마음에 들어? <LF> 나는 자기계발비 지원이 제일 좋아. <LF> 맞아. 강의 듣는 데 큰 도움이 되더라. <LF> 헬스장 지원도 괜찮지 않아? <LF> 응. 특히 근처 제휴센터 많아서 편해. <LF> 명절 선물도 꽤 괜찮던데. <LF> 상품권이 실속 있지. <LF> 사내 카페도 할인돼서 좋더라. <LF> 복지가 많아질수록 만족도도 높아져. <LF> 우리 회사 복지는 확실히 강점이야. <LF> 응. 그래서 이직 생각 덜 하게 돼.,우리 회사 복지 제도 중 뭐가 제일 마음에 들어? <LF> 나는 비 지원이 제일 좋아맞아. 강의 듣는 데 큰 도움이 되더라. <LF> 헬스장 도 괜찮지 않아? <LF> 응. 특히 근처 제휴센터 많아서 편해. <LF>  선물도 꽤 괜찮던데 <LF> 상품권 실속 있지. <LF>  카페도 할인돼서 좋더라. <LF> 복지가 많아질수록 만족도도 높아져. <LF> 우리 회사 복지는 확실히 강점이야. <LF> . 그래서 이직 생각 덜 하게 돼.
일반 대화,이번 주말에 결혼식 간다며? <LF> 응. 고등학교 친구 결혼식이야. <LF> 드레스코드 있어? <LF> 하객이 블루 계열로 맞추면 좋대. <LF> 예식장 어디야? <LF> 강남 쪽 호텔이야. 교통은 괜찮아. <LF> 축의금은 어떻게 할까? <LF> 5만 원 생각 중이야. 친한 편이라. <LF> 같이 가는 친구 있어? <LF> 응. 동창들 몇 명이랑 만나기로 했어. <LF> 오랜만에 얼굴 보겠다. <LF> 응. 기대돼. 신부도 예쁠 거 같아. <LF> 예식장 분위기도 예쁘더라. <LF> 오랜만에 다들 꾸미고 와서 사진도 찍었어.,이번 주말에 결혼식 간다며? <LF> 응. 고등학교 친구 이야. <LF> 드레스코드 ? <LF> 하객이 계열로 맞추면 좋대. <LF> 예식장 어디야? <LF> 강남 쪽 호텔이야. 교통은 괜찮아.축의금은 어떻게 할까? <LF> 5만 생각 중이야 친한 편이라. <LF> 같이 가는 친구 있어? <LF> 응. 동창들 만나기로 했어.오랜만에 보겠다. <LF> . 기대돼 신부도 예쁠 거 . <LF> 예식장 분위기도 예쁘더라. <LF> 오랜만에 다들 꾸미고 와서 사진도 찍었어.
일반 대화,올여름 휴가 어디로 갈 거야? <LF> 제주도 생각 중이야. 조용한 해변 쪽. <LF> 좋다. 숙소는 잡았어? <LF> 게스트하우스 예약해놨어. 저렴하고 깨끗해. <LF> 렌터카는? <LF> 예약 완료! 미리 안 하면 진짜 비싸더라. <LF> 며칠 다녀올 예정이야? <LF> 4박 5일 정도? 여유 있게. <LF> 맛집 리스트는? <LF> 정리 중이야. 흑돼지랑 고등어회는 필수. <LF> 날씨만 좋으면 좋겠다. <LF> 응. 물놀이도 실컷 할 거야. <LF> 계획 짜는 재미가 쏠쏠해. <LF> 올해는 정말 재충전하고 싶어.,올여름 휴가 로 거야? <LF> 제주도 생각 중이. 조용한 해변 쪽. <LF> 좋다. 숙소는  <LF> 게스트하우스 예약해놨어. 저렴하고 깨끗해. <LF> 렌터카는 <LF> 예약 완료! 미리 하면 진짜 비싸더라. <LF> 며칠 다녀올 예정이야?박 5일 정도? 여유 있게 <LF> 맛집 리스트?정리 중이야. 흑돼지랑 어회는 필수. <LF> 날씨만 좋으면 좋겠다. <LF> 응. 물놀이 실컷 할 거야. <LF> 계획 짜는 재미가 쏠쏠해. <LF> 올해는 정말 충전하고 싶어.
일반 대화,면접 어땠어? <LF> 사실 긴장해서 실수 좀 했어. <LF> 어떤 실수? <LF> 자기소개 중에 회사 이름을 헷갈렸어. <LF> 헉! 많이 당황했겠다. <LF> 응. 순간 머리가 하얘졌지. <LF> 다시 수습했어? <LF> 간신히 웃으면서 넘겼는데… <LF> 면접관 반응은 어땠어? <LF> 괜찮다고는 했는데 아쉽더라. <LF> 다음엔 더 준비해야겠다. <LF> 다음엔 회사 이름 메모해가야겠어. <LF> 준비만 잘 하면 또 기회는 올 거야.,면접 어땠어? <LF> 사실 해서 실수 좀 했어 <LF> 어떤 실수 <LF> 자기소개 중에 회사 을 헷갈렸어. <LF> 헉! 당황. <LF> 응. 순간 가 하얘졌지. <LF> 다시 수습? <LF> 간신히 웃으면서 넘겼는데… <LF> 면접관 반응은 어땠어? <LF> 괜찮다고는 했는데 아쉽더라.엔 더 준비해야겠다. <LF> 다음엔 회사 이름 메모해가야겠어 <LF> 준비 하면 또 기회는 거야.
일반 대화,아침형 인간 도전한다더니 어때? <LF> 첫 일주일은 진짜 힘들었어. <LF> 몇 시에 일어나? <LF> 요즘은 6시 반쯤에 눈 떠. <LF> 일찍 자는 건 잘 돼? <LF> 그게 아직 힘들어. 잠을 줄이긴 싫고. <LF> 아침에 뭐 해? <LF> 조깅하고 독서 조금 해. <LF> 부지런하다. 효과 있어? <LF> 확실히 집중력이 달라. <LF> 나도 도전해볼까? <LF> 함께 하면 더 쉬울지도 몰라. <LF> 처음엔 졸렸는데 적응되더라. <LF> 밤 늦게까지 폰 안 보는 게 제일 어려워.,아침형 도전한다더니 어때? <LF> 첫 일주일은 진짜 힘들었어. <LF> 몇 시에 일어나? <LF> 요즘은 6시 쯤 눈 떠. <LF> 일찍 자는 건 잘 돼? <LF> 그게 힘들어. 잠을 줄이긴 싫고. <LF> 에 뭐 해? <LF> 조깅하고 독서 해. <LF> 부지런하다. 효과 있어 <LF> 확실히 집중력이 . <LF> 나도 도전? <LF> 함께 하면 더 쉬울지도  <LF> 처음엔 졸렸는데 적응되더라. <LF> 밤 늦게까지 안 보는 게 제일 어려워.
일반 대화,스마트워치 써본 지 얼마나 됐어? <LF> 3개월 정도 됐지. <LF> 어떤 기능 제일 많이 써? <LF> 운동 기록이랑 심박 체크 자주 써. <LF> 전화도 받을 수 있어? <LF> 응. 블루투스로 연결되니까. <LF> 배터리는 오래 가? <LF> 기본 모드면 이틀은 가더라. <LF> 앱도 다양하지? <LF> 응. 수면 분석도 있어서 유용해. <LF> 살만해? <LF> 응. 건강관리 시작하려는 사람한텐 강추야. <LF> 디자인도 깔끔해서 착용감 좋아. <LF> 운동할 때 자극도 되고 괜찮아.,스마트워치 써본 지 얼마나  <LF> 3개월 정도 . <LF> 어떤 기능 제일 많이 써?운동 기록이랑 심박 체크 자주 써. <LF> 전화도 수 있어? <LF> 응. 블루투스로 연결. <LF> 배터리는 오래 가 <LF> 기본 모드면 이틀은 가더라.앱도 다양하지? <LF> 응. 수면 분석도 있어서 유용해 <LF> 살만해? <LF> 응. 관리 시작 사람한텐 야. <LF> 디자인도 깔끔해서 착용감 좋아. <LF> 운동 자극도 되고 괜찮아.
일반 대화,요즘 백수 생활 어때? <LF> 처음엔 좋았는데 이젠 살짝 불안해. <LF> 하루 루틴은 어떻게 돼? <LF> 아침에 일어나서 자격증 공부 조금 해. <LF> 계획 있는 거야? <LF> 응. 하반기 공채 준비 중이야. <LF> 돈은 좀 괜찮아? <LF> 적금 깨서 버티는 중… <LF> 스트레스는 없고? <LF> 조금 있지만 그래도 쉬는 것도 필요했어. <LF> 힘내. 곧 좋은 기회 올 거야. <LF> 백수 기간에 뭐라도 배워야겠어. <LF> 자기관리 하면서 기다리려고 해.,백수 생활 어때 <LF> 처음엔 좋았는데 이 살짝 불안해 <LF> 하루 루틴은 어떻게 돼? <LF> 아침에 일어나서 자격증 공부 조금 . <LF> 계획 있는  <LF> 응. 하반기 준비 중이야. <LF> 돈은 좀 괜찮아? <LF> 적금 깨서 버티는 중… <LF> 스트레스는 없고? <LF> 조금 있지만 그래도 쉬는 것도 필요했어.힘내. 곧 좋은 기회 거야. <LF> 백수 기간에 뭐라도 배워야겠어. <LF> 자기 하면서 기다리려고 해.
일반 대화,"차 샀다며! 첫 차야? <LF> 응. 드디어 샀어. 중고로. <LF> 무슨 차야? <LF> K3 중고차. 상태 좋아. <LF> 직접 운전해서 가져왔어? <LF> 응. 보험도 바로 들고. <LF> 차 사니까 기분 어때? <LF> 자유가 생긴 기분! <LF> 유지비는 걱정 안 돼? <LF> 조금 되긴 하는데 감수해야지. <LF> 축하해! 드라이브 가자. <LF> 연비도 괜찮고, 주차 연습도 하고 있어. <LF> 운전 실력이 늘고 있어서 뿌듯해.","차 샀다며! 첫 차야? <LF> . 샀어. 중고로.무슨 차야? <LF> K3 중고차. 좋아. <LF> 직접 운전해서 가져왔어? <LF> 응. 보험 바로 들고. <LF> 차 사니까 기분 어때?자유가 생긴 기분! <LF> 유지비는 안 ?조금 되긴 감수해야지.축하! 드라이브  <LF> 연비도 괜찮고, 주차 연습도 하고 있어. <LF> 운전 실력이 늘고 있어서 뿌듯해."
일반 대화,"어제 소셜 모임 어땠어? <LF> 생각보다 사람 많더라. <LF> 분위기는 좋았어? <LF> 처음엔 어색했는데 금방 풀렸어. <LF> 어떤 활동했어? <LF> 퀴즈 풀고, 보드게임도 했지. <LF> 친구는 생겼어? <LF> 응. 연락처 몇 명이랑 교환했어. <LF> 괜찮은 사람 있었어? <LF> 응. 책 좋아하는 친구랑 말 많이 했어. <LF> 다음에도 또 갈 거야? <LF> 응. 꽤 유익한 경험이었어. <LF> 나도 이런 모임은 처음이었어. <LF> 사람들 생각보다 다 따뜻했어.","어제 소셜 모임 어땠어 <LF> 생각보다 사람 많더라. <LF> 분위기는 ? <LF> 처음엔 어색했는데 금방 풀렸어. <LF> 어떤 활동했어?퀴즈 풀, 보드게임도 했지. <LF> 친구는 생겼어? <LF> 응. 연락처 몇 이랑 교환. <LF> 괜찮은 사람 ? <LF> 응. 책 좋아하는 친구랑 말 많이 했어. <LF> 다음에도 또 거야? <LF> 응 꽤 경험이었어. <LF> 나도 이런 은 처음이었어. <LF> 사람들 생각보다 다 따뜻했어."
일반 대화,야구 직관 다녀왔다며? <LF> 응. 잠실 갔다 왔어. <LF> 응원팀 이겼어? <LF> 아쉽게도 졌어… 그래도 재밌었어. <LF> 선수 실물 어때? <LF> 화면보다 더 멋있더라. <LF> 음식은? <LF> 핫도그랑 치킨 먹었어. 진리야. <LF> 사람 많았지? <LF> 만석이었어. 소리도 엄청 컸고. <LF> 다음엔 같이 가자. <LF> 좋아. 2연전 예매해볼게. <LF> 분위기 푹 빠져서 목소리 다 쉬었어. <LF> 현장감이 진짜 최고였어.,야구 직관 다녀왔다며? <LF> 응. 잠실 갔다 왔어. <LF> 응원팀 이겼어? … 그래도 재밌었어. 실물 어때? <LF> 보다 더 멋있더라. <LF> 음식은?핫도그랑 치킨 . 진리야. <LF> 사람 많았지? <LF> 만석이었어. 소리도 엄청 컸고. <LF> 다음엔 같이 가자. <LF> 좋아. 연전 예매해볼게. <LF>  푹 목소리 다  <LF> 현장감이 진짜 최고였어.
일반 대화,요즘 우리 회사 복지 진짜 뒤처지는 거 같지 않아? <LF> 맞아. 주변 기업들은 다 점심 제공이나 자율근무 하던데 우리는 그대로야. <LF> 작년에 설문도 했는데 달라진 게 하나도 없잖아. <LF> 게다가 복지포인트도 예전보다 줄었더라. <LF> 이러다 진짜 인재들 다 나가겠어. <LF> 이직 고민하는 사람 늘어나는 것도 무리 아니야. <LF> 그렇다고 피드백 하면 바뀌지도 않고 그냥 넘어가버리니까 더 답답해.,요즘 우리 회사 복지 진짜 처지는 거 같지 않아? <LF> 맞아. 주변 기업들 다 점심 제공이나 자율근무 하던데 우리는 그대로야. <LF> 작년에 설문도 했는데 게 하나도 없잖아.게다가 복지포인트도 예전보다 줄었더라. <LF> 이러다 인재들 다 나가겠어. <LF> 이직 고민하는 사람 늘어나는 것도 무리 아니야. <LF> 그렇다고 피드백 하면 바뀌지도 않고 그냥 넘어가버리니까 더 답답해.
일반 대화,"어제 중고나라 거래 약속했는데, 갑자기 안 나온 거 있지. <LF> 헐, 연락도 없이? <LF> 문자 한 통 없이 잠수 타버렸어. 진짜 시간 낭비. <LF> 혹시 거래 장소 멀었어? <LF> 지하철 두 정거장 거리였는데도 아깝더라고. <LF> 요즘은 예약금이라도 받아야 하나 고민이야. <LF> 근데 또 그게 예의 문제라고 생각하는 사람도 있어서 어렵지. <LF> 맞아. 진짜 거래는 사람 보는 눈이 제일 중요해.","어제 중고나라 거래 했는데, 갑자기 안 나온 거 . <LF> 헐, 연락도 없이? <LF> 문자 한 통 없이 잠수 타버렸어. 진짜 시간 낭비. <LF> 혹시 거래 장소 멀었어? <LF> 지하철 두 정거장 거리였는데도 아깝더라고. <LF> 은 예약금이라도 받아야 하나 고민이야. <LF> 근데 또 그게 문제라고 생각하는 도 어렵지.맞아. 거래는 사람 보는 눈이 제일 중요해."
일반 대화,"오늘 기차에서 내 자리인데 누가 앉아있더라고. <LF> 헉, 잘못 앉은 거야? <LF> 아니, 일부러 '괜찮으면 앉을게요' 하면서 눈치 보더라고. <LF> 그럼 뭐라 하기도 애매하지. <LF> 맞아. 결국 말 안 하고 옆에 그냥 서 있었어. <LF> 에이, 그러면 안 되지. 자리 지정표도 있는데. <LF> 다음부터는 정중하게라도 말은 해야겠다 싶더라.","오늘 기차에서 내 자리인데 누가 있더라고. <LF> , 잘못 앉은 거야? <LF> , 일부러 '괜찮으면 앉을게요' 하면서 보더라고. <LF> 그럼 뭐라 하기도 애매하지. <LF> 맞아. 결국 말 안 하고 옆에 그냥 서 있었어 <LF> 에이, 그러면 안 되지. 자리 지정표도 있는데. <LF> 다음부터는 정중하게라도 말은 해야겠다 싶더라."
일반 대화,"또 그 조원이 아무것도 안 했대. 진짜 조별과제 지옥이야. <LF> 이름만 올리고 제출도 안 도와줘? <LF> 응. 카톡 답도 없고, 제출 직전에 '수고했어요~' 이러더라. <LF> 그럼 교수님한테 얘기해서 점수 차등 줘야지. <LF> 다들 그냥 참고 넘어가는 분위기라서 말 꺼내기도 애매했어. <LF> 이래서 조별과제는 정말 복불복이야. <LF> 그냥 개인 과제 하게 해주면 안 되나 몰라.","또 그 조원이 아무것도 안 했대. 진짜 조별과제 지옥이야. <LF> 이름만 올리고 제출도 안 도와줘? <LF> 응. 카톡 답도 없고, 제출 직전에 '수고했어요~' 이러더라. <LF>  교수님한테 얘기해서 점수 차등 줘야지. <LF> 다들 그냥 참고 넘어가는 분위기라서 말 꺼내기도 애매했어. <LF>  조별과제는 정말 복불복이야. <LF> 그냥 개인 과제 해주면 안 되나 몰라."
